wikiStats|ja

redirects|6545
p|RD3-team02|6
p|RD1-team11|6
p|RD2-score02-agg|6
p|RD1-score04-agg|6
p|RD1-score06-1|6
p|RD1-score01-2|6
p|RD4-score04-1|6
p|RD1-score07-2|6
p|RD2-score12-agg|6
p|RD1-score07-agg|6
p|RD1-team22|6
p|RD2-score01-2|6
p|RD5-score02|5
p|RD1-score06-agg|6
p|RD3-score06-2|6
p|RD2-team11|6
p|RD2-score11-1|6
p|RD1-score10-1|6
p|RD3|6
p|RD1-team09|6
p|RD2-score03-2|6
p|RD1-score20-agg|6
p|RD4-score02-1|6
p|RD1-score30-1|6
p|RD1-score29-2|6
p|RD3-score03-1|6
p|RD1-score26-agg|6
p|RD1-score27-2|6
p|RD3-score08-1|6
p|RD2-score14-2|6
p|RD1-score23-2|6
p|RD1-score13-1|6
p|RD2-score10-2|6
p|RD1-team12|6
p|RD1-team23|6
p|RD1-score14-2|6
p|RD2-score06-agg|6
p|RD1-score11-2|6
p|RD1-team02|6
p|RD1-score05-2|6
p|RD2-score03-1|6
p|RD1-score28-1|6
p|RD1-score32-1|6
p|RD2-score07-1|6
p|RD2-score01-agg|6
p|RD1-score31-agg|6
p|RD2-score16-1|6
p|RD3-score04-agg|6
p|RD3-team03|6
p|RD2-team14|6
p|RD1-score21-1|6
p|RD5-team01|6
p|RD2-score05-agg|6
p|RD2-score13-2|6
p|RD3-score07-1|6
p|RD1-score16-agg|6
p|RD1-score18-agg|6
p|RD1-score22-1|6
p|RD2-team03|6
p|RD1-score18-1|6
p|RD2-team10|6
p|RD1-score26-2|6
p|RD1-score27-agg|6
p|RD1-score13-2|6
p|RD1-score10-2|6
p|RD1-score28-agg|6
p|RD1-score01-1|6
p|RD3-team06|6
p|RD5-score01|5
p|RD3-score08-2|6
p|RD1-score23-1|6
p|RD1-score02-2|6
p|RD3-score08-agg|6
p|RD3-team08|6
p|RD2-score13-agg|6
p|RD2-score12-1|6
p|RD1|6
p|RD4-score02-agg|6
p|RD1-score30-agg|6
p|RD3-score03-2|6
p|RD2-score10-agg|6
p|RD2-score07-2|6
p|RD1-score25-1|6
p|RD1-score12-agg|6
p|RD3-score01-1|6
p|RD3-score02-agg|6
p|RD4-score02-2|6
p|RD3-score01-agg|6
p|RD2-score11-2|6
p|RD1-score04-1|6
p|RD2-score09-1|6
p|RD1-score06-2|6
p|RD4-team02|6
p|team-width|1
p|RD1-score15-1|6
p|RD1-score17-agg|6
p|RD3-team04|6
p|RD2-score10-1|6
p|RD1-score32-agg|6
p|RD1-score32-2|6
p|RD5|6
p|RD2-score06-1|6
p|RD1-team19|6
p|RD1-score20-1|6
p|RD2-team07|6
p|RD1-score02-agg|6
p|RD4-score01-1|6
p|RD4-score04-agg|6
p|RD1-score21-2|6
p|RD2-score05-1|6
p|RD1-team08|6
p|RD3-score07-2|6
p|RD1-score05-1|6
p|RD4-score01-2|6
p|RD1-score15-agg|6
p|RD2-team02|6
p|RD1-score19-agg|6
p|RD2-score07-agg|6
p|RD1-team20|6
p|RD1-team31|6
p|RD3-team07|6
p|RD3-score02-2|6
p|RD1-score16-2|6
p|RD3-score01-2|6
p|RD1-score09-2|6
p|RD2-score15-agg|6
p|RD1-score12-2|6
p|RD2-score09-2|6
p|RD3-score05-1|6
p|RD1-score13-agg|6
p|RD1-score18-2|6
p|RD1-team27|6
p|RD1-score24-1|6
p|RD2-score12-2|6
p|RD2-score15-2|6
p|RD1-score21-agg|6
p|RD2-team06|6
p|RD4-score03-agg|6
p|RD3-score07-agg|6
p|RD1-team24|6
p|RD2-score09-agg|6
p|RD1-score08-1|6
p|RD1-score19-2|6
p|RD2-score16-2|6
p|RD2-team13|6
p|RD1-team01|6
p|RD1-score03-2|6
p|RD2-score08-1|6
p|RD2|6
p|RD1-team16|6
p|RD4-score01-agg|6
p|RD1-team13|6
p|RD1-score25-2|6
p|RD1-score10-agg|6
p|RD4-team01|6
p|RD3-score02-1|6
p|RD2-score05-2|6
p|RD4-score03-2|6
p|RD2-score03-agg|6
p|RD1-score11-1|6
p|RD1-score22-agg|6
p|RD2-score14-1|6
p|RD2-team05|6
p|RD2-score04-1|6
p|RD4-team04|6
p|RD1-score30-2|6
p|RD1-team05|6
p|RD2-team08|6
p|RD2-score14-agg|6
p|RD2-score02-1|6
p|RD3-team05|6
p|RD1-score11-agg|6
p|RD2-team16|6
p|RD1-team14|6
p|RD1-score03-agg|6
p|RD1-team07|6
p|RD1-team18|6
p|RD1-score20-2|6
p|RD1-score17-1|6
p|RD1-team04|6
p|RD1-team29|6
p|RD1-score29-agg|6
p|RD1-score01-agg|6
p|RD3-score04-1|6
p|RD1-score31-1|6
p|RD3-team01|6
p|RD1-score08-agg|6
p|RD2-score02-2|6
p|RD2-score06-2|6
p|RD1-team32|6
p|RD2-score08-2|6
p|RD5-team02|6
p|RD3-score06-agg|6
p|RD1-score09-1|6
p|RD2-score04-agg|6
p|RD1-score25-agg|6
p|RD1-score12-1|6
p|RD3-score05-2|6
p|RD1-score05-agg|6
p|RD1-score22-2|6
p|RD4-score04-2|6
p|RD1-score16-1|6
p|RD1-score02-1|6
p|RD1-team21|6
p|RD1-score27-1|6
p|RD4|6
p|RD1-score24-2|6
p|RD2-score15-1|6
p|RD1-score23-agg|6
p|RD1-score29-1|6
p|RD2-team01|6
p|RD1-score03-1|6
p|RD2-score01-1|6
p|RD2-team12|6
p|compact|0
p|RD2-score11-agg|6
p|RD1-score07-1|6
p|RD1-score09-agg|6
p|RD1-team10|6
p|RD1-score14-agg|6
p|RD1-team25|6
p|RD3-score05-agg|6

template|Template:Infobox 用水路
count|47
properties|8
p|画像|40
p|灌漑面積|13
p|合流先|34
p|備考|12
p|延長|19
p|取水元|43
p|流域|34
p|名称|45

template|Template:Infobox record label
count|293
properties|15
p|parent|134
p|name|277
p|founder|197
p|genre|271
p|location|195
p|bgcolor|0
p|url|191
p|image_size|1
p|image|0
p|founded|275
p|country|46
p|status|76
p|image_bg|1
p|distributor|154
p|image_name|6

template|Template:Infobox オリンピックベナン選手団
count|2
properties|9
p|旗手|1
p|合計|2
p|銅メダル|2
p|金メダル|2
p|主将|0
p|オリンピック名|1
p|銀メダル|2
p|人員|1
p|メダル順位|1

template|Template:Infobox manner of address
count|3
properties|38
p|色|0
p|reference|0
p|非公式称号|0
p|画像|0
p|cardinal name|0
p|name|0
p|称号|0
p|size|0
p|spoken|0
p|image_size|0
p|image|0
p|background|1
p|offstyle|0
p|color|1
p|relstyle|0
p|alternative|0
p|altstyle|0
p|名前|0
p|royal name|1
p|配偶者|0
p|colour|0
p|別称|0
p|deathstyle|0
p|posthumous|0
p|informal|0
p|dipstyle|1
p|画像サイズ|0
p|宗教的称号|0
p|背景|0
p|敬称|0
p|通称|0
p|type|0
p|See|0
p|死後称号|0
p|see|0
p|管区|0
p|consort|0
p|religious|0

template|Template:Isotope
count|19
properties|5
p|before|19
p|element|19
p|lighter|19
p|after|19
p|heavier|19

template|Template:Starbox astrometry
count|185
properties|10
p|component_name|0
p|dist_ly|86
p|prop_mo_ra|127
p|absmag_v|102
p|radial_v|85
p|p_error|109
p|dist_pc|83
p|parallax_footnote|0
p|parallax|108
p|prop_mo_dec|126

template|Template:Infobox cave
count|7
properties|79
p|embedded|0
p|show cave|0
p|altitude|1
p|photo_caption|1
p|coordinates|0
p|register|0
p|format|0
p|coords|0
p|x|0
p|website|0
p|name|4
p|show_cave_length|1
p|source|0
p|location|5
p|lat_s|0
p|map_caption|2
p|difficulty|0
p|photo|5
p|survey_format|0
p|map|2
p|photo_alt|0
p|number of entrances|1
p|y%|0
p|y|0
p|lighting|0
p|scale|0
p|geology|2
p|features|0
p|grid_ref|0
p|label|0
p|height_variation|0
p|alt_name|0
p|bcra_grade|0
p|survey electronic format|0
p|mark_width|0
p|free_data_2|0
p|coords_ref|0
p|long_m|1
p|embed|0
p|entrance_list|0
p|photo_width|0
p|show_cave|1
p|pronunciation|0
p|child|0
p|free_label_2|0
p|map_alt|0
p|map_width|0
p|long_d|1
p|show cave length|0
p|hazards|2
p|language|3
p|label_position|0
p|coordinates ref|0
p|caption|2
p|lat_d|1
p|grid_ref_UK|0
p|grid_ref_Ireland|0
p|entrance_count|1
p|other_name|0
p|region|1
p|lat_NS|1
p|free_data_1|0
p|depth|3
p|free_label_1|0
p|length|4
p|survey|2
p|x%|0
p|entrances|0
p|lat_m|1
p|mark|0
p|translation|1
p|discovery|4
p|long_EW|1
p|list of entrances|0
p|visitors|1
p|relief|0
p|display|1
p|long_s|0
p|access|1

template|Template:Infobox 衆議院議員総選挙
count|48
properties|12
p|選挙制度|47
p|前回年度|46
p|次回選挙|47
p|投票日|47
p|解散日|41
p|議席内訳|47
p|改選数|47
p|解散名|17
p|内閣|47
p|次回年度|47
p|任期満了日|5
p|前回選挙|46

template|Template:Fb rbr position
count|42
properties|95
p|note46|0
p|m7|16
p|m46|0
p|note35|0
p|note25|0
p|note14|0
p|m2|19
p|note31|0
p|m35|0
p|m17|15
p|note10|0
p|note21|0
p|m24|13
p|note42|0
p|m28|12
p|m4|18
p|m39|0
p|note6|0
p|note39|0
p|m13|16
p|m8|16
p|m31|10
p|note34|0
p|note15|0
p|m20|13
p|note45|0
p|note26|0
p|m34|10
p|m29|12
p|m18|13
p|note9|0
p|m45|0
p|note11|0
p|note1|0
p|m42|0
p|note22|0
p|m23|13
p|note5|0
p|text|30
p|m1|22
p|m12|16
p|note19|0
p|note38|0
p|m14|16
p|m22|13
p|m41|0
p|note27|0
p|note12|0
p|m33|10
p|rp|1
p|note40|0
p|m9|16
p|m25|13
p|note8|0
p|note16|0
p|note44|0
p|m36|0
p|m30|12
p|m19|13
p|note33|0
p|m15|16
p|note23|0
p|m11|16
p|note18|0
p|note4|0
p|note29|0
p|m37|0
p|m26|12
p|note37|0
p|note24|0
p|m6|16
p|m10|16
p|note28|0
p|m16|15
p|note7|0
p|note13|0
p|note43|0
p|r|16
p|note32|0
p|m3|19
p|note17|0
p|note30|0
p|m40|0
p|note41|0
p|m38|0
p|note20|0
p|note36|0
p|m43|0
p|m44|0
p|m32|10
p|m21|13
p|m27|12
p|note2|0
p|note3|0
p|m5|16

template|Template:NBAstats
count|344
properties|6
p|nba|342
p|rgm|52
p|bbr|339
p|id|191
p|esp|16
p|yah|14

template|Template:2TeamBracket
count|11
properties|7
p|RD1-team2|6
p|RD1-score2|10
p|RD1-seed1|5
p|RD1-score1|10
p|RD1|10
p|RD1-team1|6
p|RD1-seed2|5

template|Template:Infobox rowing club
count|1
properties|75
p|secretary|0
p|native_name|0
p|Affiliations|0
p|coordinates|0
p|nrhp|0
p|Motto|0
p|membership|0
p|Location|1
p|former_names|0
p|website|0
p|name|0
p|NotableMembers|1
p|emblem|0
p|president|0
p|location|0
p|NRHP|0
p|Emblem|0
p|image_size|0
p|image|0
p|closed|0
p|founded|0
p|head|0
p|vice_president|0
p|captain_of_boats|0
p|Founded|1
p|HomeWater|1
p|BladeColourImage|1
p|captain of boats|0
p|endowment|0
p|admission|0
p|motto_English|0
p|Closed|0
p|Coordinates|0
p|home_water|0
p|delegate|0
p|blade_image|0
p|lieutenants|0
p|colors|0
p|Emblemsize|0
p|emblem_alt|0
p|coach|0
p|free_label|0
p|Distinctions|1
p|mottoeng|0
p|image_alt|0
p|alt|0
p|vice president|0
p|distinctions|0
p|Events|1
p|ClubName|1
p|director|0
p|notable members|0
p|university|0
p|association|0
p|affiliations|0
p|head_label|0
p|notable_members|0
p|conference|0
p|captain|0
p|image_name|0
p|established|0
p|blade_image_size|0
p|Website|0
p|ClubhouseImage|1
p|colours|0
p|Membership|1
p|treasurer|0
p|emblem_size|0
p|admission_label|0
p|latin_name|0
p|events|0
p|motto|0
p|free|0
p|delegate_label|0
p|coxswain|0

template|Template:ICカード乗車券
count|62
properties|4
p|cat|0
p|co|53
p|align|0
p|index|50

template|Template:Election Summary with Candidates
count|1
properties|10
p|seats %|1
p|votes|1
p|candidates|1
p|net|1
p|gain|1
p|party|1
p|loss|1
p|seats|1
p|votes %|1
p|plus/minus|0

template|Template:S-aft
count|2211
properties|4
p|aftertitle|3
p|afternote|3
p|rows|295
p|after|1227

template|Template:MarsGeo-Plains
count|1
properties|11
p|E_or_W|1
p|area|0
p|name|1
p|location|0
p|latitude|1
p|image|0
p|discoverer|0
p|longitude|1
p|caption|1
p|N_or_S|1
p|naming|0

template|Template:オリンピックインフォメーション
count|192
properties|16
p|画像|48
p|開催都市|189
p|開会宣言|165
p|英称・別称|117
p|最終聖火ランナー|118
p|参加人数|166
p|競技種目数|169
p|主競技場|173
p|審判宣誓|71
p|選手宣誓|110
p|ロゴ|3
p|コーチ宣誓|2
p|開会式|183
p|大会名称|139
p|参加国・地域数|178
p|閉会式|180

template|Template:FRS
count|2
properties|3
p|accessdate|1
p|code|1
p|title|1

template|Template:画像ラベル枠
count|7
properties|7
p|float|4
p|image|0
p|align|1
p|label|0
p|height|4
p|frame|1
p|width|4

template|Template:Infobox FIBA tourney
count|52
properties|24
p|title_number|47
p|rpg_p|13
p|website|17
p|apg_t|1
p|nextseason|34
p|apg_p|13
p|size|25
p|federations|47
p|mvp|25
p|champions|47
p|ppg_t|0
p|rpg_t|0
p|host|50
p|teams|50
p|year|51
p|ppg_p|13
p|continent|51
p|logo|0
p|prevseason|33
p|dates|49
p|venues|48
p|host-flagvar|2
p|gender|13
p|cities|48

template|Template:4TeamBracket-Tennis3-with third
count|5
properties|44
p|RD2-score2-3|0
p|RD1-team2|4
p|RD1-score3-1|5
p|RD2-score1-3|0
p|3rd-team1|4
p|3rd-seed1|2
p|RD1-seed3|1
p|RD2-team1|4
p|RD1-score1-3|0
p|3rd-score1-1|5
p|RD1-score4-2|5
p|RD2-score1-1|5
p|RD1-score3-2|5
p|RD1-seed4|3
p|RD2-score2-2|5
p|RD1-team4|5
p|RD1-seed1|4
p|3rd-score1-2|5
p|RD1|2
p|RD2-team2|4
p|3rd-score2-3|2
p|3rd-seed2|3
p|RD2-score2-1|5
p|RD2-seed2|1
p|RD1-score2-1|5
p|RD1-score4-1|5
p|RD1-score3-3|3
p|3rd|5
p|3rd-score2-1|5
p|RD2|2
p|3rd-score2-2|5
p|RD1-score1-1|5
p|RD2-seed1|4
p|RD1-team1|4
p|RD1-score2-3|0
p|RD1-team3|3
p|3rd-team2|4
p|RD1-score1-2|5
p|RD1-seed2|2
p|RD1-score4-3|3
p|group1|0
p|RD1-score2-2|5
p|RD2-score1-2|5
p|3rd-score1-3|2

template|Template:FishBase species alt
count|1
properties|2
p|year|1
p|month|1

template|Template:Image label begin
count|258
properties|9
p|margin|1
p|border|0
p|fullimage|0
p|float|124
p|image|0
p|background-color|0
p|padding|0
p|width|205
p|svg-background-color|0

template|Template:Vb cl6 team
count|4
properties|18
p|mw|3
p|spl|3
p|ml2|3
p|t|0
p|bc|3
p|ml|3
p|pts|0
p|mw2|3
p|ml3|3
p|sprat|0
p|p|3
p|mw3|3
p|nat|0
p|sw|3
p|rows|0
p|spw|3
p|sl|3
p|var|0

template|Template:各年のエチオピアヘッダ
count|4
properties|44
p|内容1|0
p|内容11|0
p|見出し20|0
p|見出し8|0
p|世紀|3
p|内容6|0
p|内容19|0
p|見出し16|0
p|見出し3|0
p|見出し12|0
p|見出し6|0
p|千年紀|3
p|見出し13|0
p|内容9|0
p|内容15|0
p|内容4|0
p|見出し2|0
p|内容5|0
p|内容12|0
p|年|3
p|内容18|0
p|見出し17|0
p|見出し11|0
p|見出し14|0
p|内容17|0
p|見出し18|0
p|内容8|0
p|見出し1|0
p|年代|3
p|内容13|0
p|見出し9|0
p|内容2|0
p|見出し5|0
p|見出し10|0
p|内容20|0
p|見出し15|0
p|内容10|0
p|見出し7|0
p|内容3|0
p|内容16|0
p|内容14|0
p|見出し19|0
p|見出し4|0
p|内容7|0

template|Template:Infobox musician awards
count|10
properties|142
p|award12|1
p|MOJON|0
p|NAACPW|0
p|JgoldN|3
p|TeenW|1
p|NMEN|2
p|award1W|7
p|JW|0
p|award6N|5
p|ShortlistN|0
p|MuchMusicN|1
p|CMTMAW|0
p|award1N|7
p|MeteorW|1
p|SoulN|0
p|MVPAW|0
p|award14N|1
p|award9|1
p|VMALAN|1
p|ECHOW|1
p|WorldW|2
p|RadioW|0
p|MTVBrasilN|1
p|image_size|1
p|BETHHN|1
p|BETN|0
p|image|0
p|award14|1
p|award4|5
p|BRITW|1
p|nominations|8
p|MusoN|0
p|award5N|4
p|MTVEuropeN|2
p|YusenW|2
p|MTVVideoN|2
p|QN|2
p|BillboardW|1
p|GrammyN|3
p|JunoN|0
p|MercuryW|1
p|award7W|3
p|APRAW|0
p|award11W|1
p|IvorN|0
p|award13W|1
p|CMTMAN|0
p|MTVAfricaN|1
p|MTVVideoW|1
p|APRAN|0
p|NAACPN|0
p|MTVAsiaW|0
p|QW|2
p|NRJW|1
p|award4W|5
p|award3|5
p|RadioN|0
p|award6|5
p|JackW|0
p|YusenN|2
p|award6W|5
p|award12W|1
p|JapanW|1
p|award2W|6
p|NickAustraliaW|0
p|NickW|1
p|VMALAW|1
p|MTVJapanN|4
p|SoulW|0
p|award4N|5
p|MercuryN|1
p|award10N|1
p|PLUGW|0
p|award8W|2
p|PeoplesW|1
p|BETHHW|1
p|NickN|1
p|BRITN|1
p|awards|8
p|AmericanW|2
p|JgoldW|3
p|ShortlistW|0
p|MOBON|1
p|alt|0
p|BETW|0
p|award9N|1
p|award2|6
p|JunoW|0
p|caption|1
p|PolarisW|0
p|TMFN|1
p|award3N|5
p|award10|1
p|award13N|1
p|award5W|5
p|GrammyW|2
p|MTVJapanW|4
p|MOJOW|0
p|MOBOW|1
p|MVPAN|0
p|TeenN|1
p|MusoW|0
p|award7|3
p|award10W|1
p|ARIAN|0
p|NRJN|1
p|PeoplesN|1
p|award3W|5
p|ECHON|1
p|MTVAsiaN|0
p|WorldN|2
p|award1|7
p|award8N|2
p|award7N|3
p|ARIAW|0
p|award11|1
p|AmericanN|2
p|NMEW|2
p|award11N|1
p|MeteorN|1
p|award14W|1
p|award9W|1
p|NickAustraliaN|0
p|MuchMusicW|1
p|award12N|1
p|JackN|0
p|JapanN|1
p|MTVBrasilW|1
p|BillboardN|1
p|award8|2
p|MTVAfricaW|1
p|MTVAustraliaN|1
p|PolarisN|0
p|MTVEuropeW|2
p|MTVAustraliaW|1
p|award2N|6
p|award13|1
p|award5|5
p|JN|0
p|IvorW|0
p|TMFW|1
p|PLUGN|0

template|Template:月のクレーター
count|94
properties|18
p|E_or_W|93
p|name|12
p|Dia|77
p|latitude|93
p|image|0
p|Lon|80
p|Lat|80
p|En|81
p|longitude|93
p|colong|93
p|Ja|93
p|caption|49
p|Dep|70
p|N_or_S|93
p|Src|79
p|diameter|16
p|eponym|13
p|depth|22

template|Template:基礎情報 スペインの県
count|43
properties|30
p|州名|0
p|面積|43
p|面積順位|43
p|選挙年|5
p|県議会議席数|27
p|面積%|43
p|県都画像|43
p|人口%|43
p|自治体数|42
p|人口密度|43
p|人口年|30
p|iso3166-2|43
p|県章|43
p|県旗|43
p|県名|43
p|公用語|43
p|県議会議長|27
p|郵便番号|43
p|下院|43
p|州議会|41
p|党派|25
p|地図|43
p|州|43
p|住民の呼称|42
p|県都|43
p|上院|43
p|その他の言語|5
p|人口順位|43
p|議席注|1
p|人口数|43

template|Template:NBAロースター 選手
count|6
properties|12
p|in|1
p|故障|0
p|ポジション|1
p|付|0
p|英語名|1
p|その他|1
p|国籍|1
p|lbs|1
p|dab|0
p|名前|1
p|ft|1
p|背番号|1

template|Template:Infobox 鉱物
count|308
properties|78
p|色|141
p|impurities|13
p|alteration|7
p|鉱物名|159
p|var4|0
p|組成|155
p|画像|139
p|name|143
p|lustre|0
p|晶系|158
p|imagesize|43
p|system|137
p|extinction|0
p|var5text|0
p|boxbgcolor|0
p|pleochroism|16
p|twinning|15
p|image|0
p|var6text|0
p|diaphaneity|66
p|streak|101
p|断口|17
p|2V|16
p|boxwidth|1
p|solubility|14
p|habit|58
p|molweight|29
p|gravity|89
p|length fast/slow|2
p|fracture|44
p|color|120
p|absorption|1
p|文献|0
p|prop1|0
p|var3|1
p|画像キャプション|28
p|比重|144
p|fluorescence|13
p|prop1text|0
p|var1text|7
p|polish|0
p|diagnostic|0
p|dispersion|4
p|strunz|132
p|references|2
p|条痕|132
p|alt|43
p|formula|143
p|density|27
p|分類|159
p|birefringence|45
p|caption|78
p|colour|2
p|var4text|0
p|fusibility|7
p|var2|1
p|劈開|130
p|category|137
p|melt|6
p|蛍光|19
p|var5|0
p|cleavage|91
p|mohs|124
p|var3text|1
p|polish lustre|0
p|dana|82
p|var6|0
p|光沢|139
p|opticalprop|63
p|luster|117
p|硬度|151
p|unit cell|57
p|other|17
p|var2text|2
p|var1|7
p|tenacity|31
p|refractive|60
p|symmetry|45

template|Template:ダンジョンズ&ドラゴンズ・モジュール
count|34
properties|13
p|series|32
p|module_rules|34
p|module_image|0
p|module_first_published|34
p|pages|24
p|module_campaign|34
p|module_character_levels|33
p|module_title_ja|31
p|module_authors|34
p|isbn|0
p|module_code|30
p|image_caption|0
p|module_title|34

template|Template:Infobox clothing item
count|4
properties|11
p|designer|4
p|image|0
p|year|1
p|image_file|2
p|on_display_at|1
p|artist|0
p|caption|0
p|material|2
p|title|1
p|type|2
p|display|0

template|Template:Infobox chef
count|14
properties|21
p|website|4
p|name|13
p|imagesize|0
p|death_date|0
p|birth_place|12
p|image_size|0
p|style|8
p|image|0
p|birth_name|4
p|death_place|0
p|spouse|3
p|television|10
p|child|0
p|awards|2
p|education|8
p|restaurants|9
p|alt|0
p|caption|8
p|ratings|5
p|prevrests|4
p|birth_date|9

template|Template:基礎情報 ウィーンの区
count|5
properties|18
p|第1副区長政党|3
p|統計月|4
p|面積|4
p|区役所|4
p|区長政党|4
p|人口密度|4
p|統計日|4
p|第2副区長政党|4
p|No.|4
p|区議会定数|4
p|第1副区長|4
p|郵便番号|4
p|第2副区長|4
p|区長|4
p|紋章|4
p|区議会勢力|4
p|構成地域|1
p|区名|4

template|Template:Infobox 哲学者
count|287
properties|51
p|全名|1
p|画像|4
p|children|0
p|研究分野|62
p|website|8
p|name|211
p|death|0
p|公式サイト|0
p|influenced|140
p|death_date|52
p|birth_place|172
p|image|0
p|school_tradition|172
p|生年月日|48
p|influences|172
p|death_place|119
p|spouse|0
p|birth|0
p|parents|0
p|学派|55
p|signature|16
p|死因|0
p|署名|1
p|notable_ideas|124
p|child|0
p|子供|0
p|地域|61
p|名前|70
p|生誕地|6
p|other_names|9
p|配偶者|0
p|fullname|0
p|education|0
p|没年月日|32
p|影響を受けた人物|51
p|特記すべき概念|44
p|caption|20
p|時代|54
p|image_caption|97
p|別名|1
p|region|199
p|image_name|133
p|death_cause|0
p|era|184
p|影響を与えた人物|49
p|画像説明|2
p|死没地|7
p|main_interests|191
p|birth_date|98
p|出身校|4
p|両親|1

template|Template:Infobox military award
count|62
properties|32
p|for|18
p|name|61
p|caption2|16
p|eligibility|20
p|clasps|0
p|image_size|0
p|image|0
p|description|3
p|higher|19
p|recipients|3
p|campaign|18
p|post-nominals|5
p|lower|23
p|country|0
p|total|22
p|alt2|0
p|awarded_by|48
p|last_award|11
p|related|1
p|same|3
p|individual|0
p|alt|0
p|caption|34
p|status|42
p|posthumous|6
p|first_award|14
p|established|60
p|image2|18
p|type|61
p|precedence_label|1
p|image_size2|0
p|motto|0

template|Template:4TeamRR-TennisWide
count|6
properties|48
p|standings-3|5
p|set-w/l-2|5
p|title-1|0
p|4v1|5
p|2v1|5
p|seed-2|2
p|team-2-abbrev|5
p|title-5|5
p|set-w/l-3|5
p|game-w/l-2|5
p|color-row-1|1
p|match-w/l-3|5
p|match-w/l-1|5
p|color-row-2|0
p|1v2|5
p|standings-4|5
p|team-1-abbrev|5
p|team-4|5
p|team-3|5
p|set-w/l-4|5
p|title-4|5
p|team-4-abbrev|5
p|2v4|5
p|game-w/l-1|5
p|match-w/l-2|5
p|seed-3|2
p|color-row-3|0
p|1v3|5
p|3v2|5
p|title-3|5
p|2v3|5
p|4v3|5
p|team-1|5
p|team-3-abbrev|5
p|seed-4|2
p|standings-1|5
p|game-w/l-4|5
p|seed-1|2
p|set-w/l-1|5
p|3v1|5
p|1v4|5
p|game-w/l-3|5
p|3v4|5
p|title-2|5
p|team-2|5
p|standings-2|5
p|match-w/l-4|5
p|4v2|5

template|Template:基礎情報 アルバニアの県
count|29
properties|9
p|面積|29
p|人口統計年|29
p|人口密度|27
p|県名|29
p|アルバニア語県名|29
p|州|29
p|位置地図|29
p|人口|29
p|県都|29

template|Template:Infobox 聖人
count|126
properties|49
p|守護対象|15
p|画像|89
p|列聖決定者|42
p|name|29
p|生誕年(日)|56
p|記念日|93
p|死去年(日)|58
p|称号|50
p|venerated_in|27
p|列聖場所|33
p|列聖日|52
p|生誕日|25
p|死去日|24
p|death_date|28
p|birth_place|24
p|image|0
p|death_place|25
p|suppressed_by|0
p|boxwidth|0
p|canonized_place|10
p|patronage|6
p|feast_day|27
p|列福決定者|29
p|canonized_by|16
p|attributes|6
p|崇敬対象除外者|0
p|suppressed_date|0
p|titles|17
p|beatified_by|15
p|列福場所|26
p|名前|95
p|生誕地|76
p|major_shrine|9
p|死去地|75
p|論争|0
p|beatified_date|15
p|issues|0
p|caption|14
p|beatified_place|5
p|canonized_date|16
p|主要聖地|11
p|象徴|11
p|birth_date|29
p|崇敬対象除外日|0
p|肩書き|24
p|画像コメント|60
p|崇敬する教派|89
p|列福日|30
p|他言語表記|15

template|Template:VG Requirements
count|1
properties|196
p|hdspace9rec|0
p|network2|0
p|os2rec|0
p|os4rec|0
p|gpu1rec|1
p|gpu9|0
p|display2|0
p|memory3rec|0
p|cpu1|1
p|network5|0
p|sound6|0
